Team,Player,Position,On_start,Points_Average,Last_5_games_points,J_4,J_3,J_2,J_1,J_Actual,Avg_last_5_games,Value,Squad_Average_Points,J_4_Squad_Points,J_3_Squad_Points,J_2_Squad_Points,J_1_Squad_Points,J_Actual_Squad_Points,Squad_Avg_last_5_Games,Value_Squad,vs,Vs_Team,Vs_Squad_Average_Points,J_4_Vs_Squad_Points,J_3_Vs_Squad_Points,J_2_Vs_Squad_Points,J_1_Vs_Squad_Points,J_Actual_Vs_Squad_Points,Vs_Squad_Avg_last_5_Games,Vs_Value_Squad,Team_clas,Vs_Team_clas,Jugador,Target
Barcelona,Depay,DL,79,8.7,"['4', '-', '-', '-', '-']",4,0,0,0,0,0.8,17090000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Depay,2.0
Barcelona,Ansu Fati,DL,16,8.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,15830000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Ansu Fati,0.0
Barcelona,Luuk de Jong,DL,21,4.2,"['3', '4', '-', '-', '8']",3,4,0,0,8,3.0,4180000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Luuk de Jong,8.0
Barcelona,Abde Ezzalzouli,DL,26,5.0,"['2', '9', '7', '-', '-']",2,9,7,0,0,3.6,5470000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Abde Ezzalzouli,2.0
Barcelona,Dembélé,DL,16,6.8,"['5', '6', '10', '-', '-']",5,6,10,0,0,4.2,11190000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Dembélé,6.0
Barcelona,Braithwaite,DL,16,7.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2130000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Braithwaite,0.0
Barcelona,Ferrán Jutglà,DL,16,4.7,"['-', '-', '9', '-', '3']",0,0,9,0,3,2.4,2160000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Ferrán Jutglà,5.0
Barcelona,Ilias Akhomach,DL,11,6.0,"['-', '-', '-', '-', '8']",0,0,0,0,8,1.6,1510000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Ilias Akhomach,0.0
Barcelona,Estanis,DL,0,2.0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,230000,115.89999999999999,49,47,65,0,61,44.4,121920000,Granada,Granada,82.0,69,61,78,0,57,53.0,48590000,5,13,Estanis,0.0
Getafe,David Soria,PT,100,4.5,"['8', '2', '8', '-', '10']",8,2,8,0,10,5.6,3300000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,David Soria,-2.0
Getafe,Rubén Yáñez,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Rubén Yáñez,0.0
Getafe,Diego Conde,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,170000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Diego Conde,0.0
Getafe,Damián Suárez,DF,79,5.4,"['0', '6', '7', '-', '5']",0,6,7,0,5,3.6,3940000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Damián Suárez,1.0
Getafe,Jorge Cuenca,DF,79,4.6,"['5', '7', '7', '-', '3']",5,7,7,0,3,4.4,1890000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Jorge Cuenca,6.0
Getafe,Mathías Olivera,DF,89,4.3,"['5', '4', '4', '-', '5']",5,4,4,0,5,3.6,2530000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Mathías Olivera,0.0
Getafe,Mitrovic,DF,74,3.7,"['6', '3', '4', '-', '6']",6,3,4,0,6,3.8,1760000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Mitrovic,4.0
Getafe,Djené,DF,89,2.6,"['3', '4', '5', '-', '-']",3,4,5,0,0,2.4,1640000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Djené,3.0
Getafe,Juan Iglesias,DF,21,2.6,"['-', '4', '-', '-', '-']",0,4,0,0,0,0.8,630000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Juan Iglesias,0.0
Getafe,Cabaco,DF,16,2.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,370000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Cabaco,2.0
Getafe,Jonathan Silva,DF,0,1.4,"['-', '-', '-', '-', '5']",0,0,0,0,5,1.0,610000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Jonathan Silva,2.0
Getafe,Maksimovic,MD,100,4.3,"['4', '4', '6', '-', '5']",4,4,6,0,5,3.8,4510000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Maksimovic,4.0
Getafe,Mauro Arambarri,MD,84,4.9,"['10', '7', '8', '-', '2']",10,7,8,0,2,5.4,5010000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Mauro Arambarri,0.0
Getafe,Aleñá,MD,95,2.8,"['5', '4', '2', '-', '1']",5,4,2,0,1,2.4,2370000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Aleñá,2.0
Getafe,Florentino Luís,MD,26,3.4,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,1200000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Florentino Luís,5.0
Getafe,Jankto,MD,16,2.1,"['2', '2', '3', '-', '0']",2,2,3,0,0,1.4,850000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Jankto,2.0
Getafe,Timor,MD,16,1.9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,400000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Timor,0.0
Getafe,Nyom,MD,16,2.4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,550000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Nyom,0.0
Getafe,Vitolo,MD,5,2.0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,1250000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Vitolo,4.0
Getafe,Enes Ünal,DL,79,5.2,"['4', '10', '7', '-', '10']",4,10,7,0,10,6.2,5900000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Enes Ünal,2.0
Getafe,Sandro Ramírez,DL,63,3.3,"['2', '2', '3', '-', '2']",2,2,3,0,2,1.8,3340000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Sandro Ramírez,2.0
Getafe,Jaime Mata,DL,16,2.8,"['4', '1', '-', '-', '2']",4,1,0,0,2,1.4,1580000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Jaime Mata,0.0
Getafe,Darío Poveda,DL,16,2.6,"['-', '1', '10', '-', '-']",0,1,10,0,0,2.2,610000,70.2,58,61,74,0,60,50.6,44900000,Sevilla,Sevilla,101.6,61,50,57,0,67,47.0,96450000,16,2,Darío Poveda,2.0
Granada,Luís Maximiano,PT,84,5.4,"['4', '4', '4', '-', '7']",4,4,4,0,7,3.8,3750000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Luís Maximiano,2.0
Granada,Aarón Escandell,PT,16,3.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,730000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Aarón Escandell,0.0
Granada,Antonio Puertas,MD,53,3.8,"['-', '7', '-', '-', '-']",0,7,0,0,0,1.4,2200000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Antonio Puertas,11.0
Granada,Ángel Jiménez,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Ángel Jiménez,0.0
Granada,Carlos Neva,DF,84,3.7,"['5', '5', '2', '-', '6']",5,5,2,0,6,3.6,2110000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Carlos Neva,4.0
Granada,Germán Sánchez,DF,74,4.0,"['-', '6', '3', '-', '4']",0,6,3,0,4,2.6,2050000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Germán Sánchez,0.0
Granada,Sergio Escudero,DF,21,2.4,"['2', '2', '3', '-', '-']",2,2,3,0,0,1.4,840000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Sergio Escudero,4.0
Granada,Luis Abram,DF,32,3.8,"['16', '1', '3', '-', '-']",16,1,3,0,0,4.0,990000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Luis Abram,0.0
Granada,Domingos Duarte,DF,37,4.0,"['1', '-', '-', '-', '-']",1,0,0,0,0,0.2,1390000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Domingos Duarte,4.0
Granada,Quini,DF,68,1.9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,730000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Quini,0.0
Granada,Arias,DF,16,3.3,"['3', '2', '2', '-', '3']",3,2,2,0,3,2.0,1270000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Arias,2.0
Granada,Raúl Torrente,DF,32,3.3,"['2', '2', '3', '-', '6']",2,2,3,0,6,2.6,780000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Raúl Torrente,3.0
Granada,Pepe Sánchez,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,230000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Pepe Sánchez,0.0
Granada,Sergio Barcia,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,250000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Sergio Barcia,0.0
Granada,Luis Milla,MD,74,5.3,"['6', '9', '7', '-', '9']",6,9,7,0,9,6.2,5730000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Luis Milla,7.0
Granada,Montoro,MD,47,3.9,"['14', '1', '15', '-', '4']",14,1,15,0,4,6.8,2090000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Montoro,5.0
Granada,Gonalons,MD,74,3.5,"['5', '1', '3', '-', '5']",5,1,3,0,5,2.8,2260000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Gonalons,3.0
Granada,Rochina,MD,42,5.2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2450000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Rochina,0.0
Granada,Darwin Machís,MD,53,4.0,"['-', '-', '1', '-', '0']",0,0,1,0,0,0.2,3710000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Darwin Machís,3.0
Granada,Alberto Soro,MD,37,3.3,"['4', '3', '-', '-', '3']",4,3,0,0,3,2.0,990000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Alberto Soro,0.0
Granada,Monchu,MD,37,1.9,"['1', '-', '-', '-', '-']",1,0,0,0,0,0.2,1020000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Monchu,0.0
Granada,Isma Ruiz,MD,5,2.5,"['-', '-', '-', '-', '3']",0,0,0,0,3,0.6,330000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Isma Ruiz,0.0
Granada,Jorge Molina,DL,47,5.8,"['4', '10', '21', '-', '5']",4,10,21,0,5,8.0,4450000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Jorge Molina,2.0
Granada,Luis Javier Suárez,DL,95,4.9,"['2', '4', '11', '-', '2']",2,4,11,0,2,3.8,6080000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Luis Javier Suárez,5.0
Granada,Bacca,DL,21,3.1,"['-', '4', '-', '-', '-']",0,4,0,0,0,0.8,1960000,82.0,69,61,78,0,57,53.0,48590000,Barcelona,Barcelona,115.89999999999999,49,47,65,0,61,44.4,121920000,13,5,Bacca,2.0
Real Madrid,Courtois,PT,100,4.7,"['5', '12', '5', '2', '2']",5,12,5,2,2,5.2,6690000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Courtois,12.0
Real Madrid,Lunin,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,470000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Lunin,0.0
Real Madrid,Éder Militão,DF,95,5.7,"['10', '6', '7', '6', '2']",10,6,7,6,2,6.2,7540000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Éder Militão,6.0
Real Madrid,Alaba,DF,90,5.8,"['5', '4', '6', '-', '4']",5,4,6,0,4,3.8,9240000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Alaba,2.0
Real Madrid,Nacho Fernández,DF,45,4.8,"['-', '4', '2', '7', '-']",0,4,2,7,0,2.6,2670000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Nacho Fernández,5.0
Real Madrid,Lucas Vázquez,DF,45,4.1,"['-', '-', '10', '5', '5']",0,0,10,5,5,4.0,3200000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Lucas Vázquez,0.0
Real Madrid,Ferland Mendy,DF,55,5.1,"['4', '4', '4', '5', '1']",4,4,4,5,1,3.6,5880000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Ferland Mendy,5.0
Real Madrid,Carvajal,DF,45,4.6,"['8', '2', '-', '-', '-']",8,2,0,0,0,2.0,5480000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Carvajal,0.0
Real Madrid,Miguel Gutiérrez,DF,15,6.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,870000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Miguel Gutiérrez,0.0
Real Madrid,Marcelo,DF,5,2.8,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,750000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Marcelo,0.0
Real Madrid,Sergio Santos,DF,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,370000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Sergio Santos,0.0
Real Madrid,Jesús Vallejo,DF,0,2.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,410000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Jesús Vallejo,0.0
Real Madrid,Casemiro,MD,85,6.6,"['9', '8', '9', '-', '10']",9,8,9,0,10,7.2,12200000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Casemiro,5.0
Real Madrid,Kroos,MD,65,8.4,"['5', '6', '11', '10', '7']",5,6,11,10,7,7.8,17140000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Kroos,9.0
Real Madrid,Camavinga,MD,25,4.3,"['2', '-', '-', '10', '-']",2,0,0,10,0,2.4,5040000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Camavinga,3.0
Real Madrid,Isco,MD,10,4.3,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8,1440000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Isco,0.0
Real Madrid,Antonio Blanco,MD,0,4.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,480000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Antonio Blanco,0.0
Real Madrid,Dani Ceballos,MD,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1410000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Dani Ceballos,3.0
Real Madrid,Benzema,DL,95,10.2,"['2', '9', '7', '17', '4']",2,9,7,17,4,7.8,22890000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Benzema,18.0
Real Madrid,Vinícius Júnior,DL,85,8.1,"['13', '10', '4', '3', '-']",13,10,4,3,0,6.0,19270000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Vinícius Júnior,17.0
Real Madrid,Asensio,DL,45,5.0,"['4', '9', '-', '-', '3']",4,9,0,0,3,3.2,7550000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Asensio,1.0
Real Madrid,Eden Hazard,DL,30,4.3,"['-', '-', '2', '7', '5']",0,0,2,7,5,2.8,5840000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Eden Hazard,0.0
Real Madrid,Rodrygo,DL,30,2.2,"['2', '-', '-', '-', '1']",2,0,0,0,1,0.6,3260000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Rodrygo,0.0
Real Madrid,Mariano Díaz,DL,5,6.0,"['-', '-', '-', '5', '5']",0,0,0,5,5,2.0,610000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Mariano Díaz,0.0
Real Madrid,Bale,DL,15,5.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,3760000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Bale,0.0
Real Madrid,Peter González,DL,0,2.0,"['-', '-', '-', '2', '2']",0,0,0,2,2,0.8,420000,116.0,69,74,67,79,59,69.6,144880000,Valencia,Valencia,75.9,50,64,58,0,44,43.2,65260000,1,9,Peter González,0.0
Rayo Vallecano,Dimitrievski,PT,89,5.6,"['8', '4', '11', '-', '-']",8,4,11,0,0,4.6,3740000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Dimitrievski,0.0
Rayo Vallecano,Iván Arboleda,PT,0,0.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Iván Arboleda,0.0
Rayo Vallecano,Luca Zidane,PT,11,-4.0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,450000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Luca Zidane,4.0
Rayo Vallecano,Catena,DF,95,4.9,"['6', '2', '12', '-', '-']",6,2,12,0,0,4.0,3390000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Catena,5.0
Rayo Vallecano,Álvaro García,MD,89,5.9,"['7', '6', '7', '-', '-']",7,6,7,0,0,4.0,8530000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Álvaro García,4.0
Rayo Vallecano,Balliu,DF,95,3.2,"['4', '5', '5', '-', '0']",4,5,5,0,0,2.8,1850000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Balliu,15.0
Rayo Vallecano,Saveljich,DF,79,3.3,"['5', '2', '5', '-', '5']",5,2,5,0,5,3.4,1560000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Saveljich,5.0
Rayo Vallecano,Nikola Maras,DF,21,3.0,"['-', '-', '-', '-', '6']",0,0,0,0,6,1.2,510000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Nikola Maras,0.0
Rayo Vallecano,Mario Hernández,DF,11,6.0,"['2', '-', '-', '-', '1']",2,0,0,0,1,0.6,300000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Mario Hernández,0.0
Rayo Vallecano,Kevin Rodrigues,DF,5,1.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,430000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Kevin Rodrigues,0.0
Rayo Vallecano,Trejo,MD,79,6.2,"['2', '3', '5', '-', '5']",2,3,5,0,5,3.0,9590000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Trejo,6.0
Rayo Vallecano,Comesaña,MD,84,4.8,"['-', '-1', '7', '-', '2']",0,-1,7,0,2,1.6,5370000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Comesaña,5.0
Rayo Vallecano,Óscar Valentín,MD,68,4.0,"['5', '7', '5', '-', '5']",5,7,5,0,5,4.4,2810000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Óscar Valentín,5.0
Rayo Vallecano,Bebé,MD,5,3.8,"['-', '4', '5', '-', '2']",0,4,5,0,2,2.2,2150000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Bebé,5.0
Rayo Vallecano,Pathé Ciss,MD,32,3.9,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,2410000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Pathé Ciss,4.0
Rayo Vallecano,Unai López,MD,37,3.0,"['2', '5', '1', '-', '1']",2,5,1,0,1,1.8,1610000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Unai López,0.0
Rayo Vallecano,Merquelanz,MD,16,3.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1030000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Merquelanz,0.0
Rayo Vallecano,Mario Suárez,MD,5,1.0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,460000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Mario Suárez,0.0
Rayo Vallecano,Álvaro Aguirre,MD,0,2.0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4,210000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Álvaro Aguirre,0.0
Rayo Vallecano,Randy Nteka,DL,32,3.9,"['2', '-', '-', '-', '3']",2,0,0,0,3,1.0,3600000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Randy Nteka,5.0
Rayo Vallecano,Falcao,DL,21,5.6,"['1', '2', '2', '-', '-']",1,2,2,0,0,1.0,9160000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Falcao,1.0
Rayo Vallecano,Sergi Guardiola,DL,42,3.7,"['2', '3', '10', '-', '1']",2,3,10,0,1,3.2,3730000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Sergi Guardiola,3.0
Rayo Vallecano,Andrés Martín,DL,5,1.4,"['-', '2', '-', '-', '2']",0,2,0,0,2,0.8,280000,78.2,49,44,75,0,37,41.0,64220000,Betis,Betis,113.2,66,108,57,0,55,57.2,90960000,6,3,Andrés Martín,0.0
